tid,attribute,correct_val
64106,crossover,No
64106,parallel_group,Yes
64106,arms,2+
64106,controlled,Yes
64107,eudract_number,2014-000222-38
64107,open,No
64107,single_blind,No
64107,double_blind,Yes
64107,randomised,Yes
64107,crossover,No
64107,parallel_group,Yes
64107,arms,2+
64107,controlled,Yes
21070,eudract_number,2007-004126-24
21070,open,No
21070,single_blind,No
21070,double_blind,Yes
21070,randomised,Yes
21070,crossover,No
21070,parallel_group,Yes
21070,arms,2+
21070,controlled,Yes
21071,eudract_number,2007-004126-24
21071,open,No
21071,single_blind,No
21071,double_blind,Yes
21071,randomised,Yes
21071,crossover,No
21071,parallel_group,Yes
21071,arms,2+
21071,controlled,Yes
21072,eudract_number,2007-004126-24
21072,open,No
21072,single_blind,No
21072,double_blind,Yes
21072,randomised,Yes
21072,crossover,No
21072,parallel_group,Yes
21072,arms,2+
21072,controlled,Yes
21073,eudract_number,2007-004126-24
21073,open,No
21073,single_blind,No
21073,double_blind,Yes
21073,randomised,Yes
21073,crossover,No
21073,parallel_group,Yes
21073,arms,2+
21073,controlled,Yes
21074,eudract_number,2007-004126-24
21074,open,No
21074,single_blind,No
21074,double_blind,Yes
21074,randomised,Yes
21074,crossover,No
21074,parallel_group,Yes
21074,arms,2+
21074,controlled,Yes
35029,eudract_number,2009-015119-42
35029,open,Yes
35029,single_blind,No
35029,double_blind,No
35029,randomised,Yes
35029,crossover,No
35029,parallel_group,Yes
35029,arms,2+
35029,controlled,Yes
53879,eudract_number,2012-002603-17
53879,open,No
53879,single_blind,No
53879,double_blind,Yes
53879,randomised,Yes
53879,crossover,No
53879,parallel_group,Yes
53879,arms,2+
53879,controlled,Yes
53880,eudract_number,2012-002603-17
53880,open,No
53880,single_blind,No
53880,double_blind,Yes
53880,randomised,Yes
53880,crossover,No
53880,parallel_group,Yes
53880,arms,2+
53880,controlled,Yes
53881,eudract_number,2012-002603-17
53881,open,No
53881,single_blind,No
53881,double_blind,Yes
53881,randomised,Yes
53881,crossover,No
53881,parallel_group,Yes
53881,arms,2+
53881,controlled,Yes
53882,eudract_number,2012-002603-17
53882,open,No
53882,single_blind,No
53882,double_blind,Yes
53882,randomised,Yes
53882,crossover,No
53882,parallel_group,Yes
53882,arms,2+
53882,controlled,Yes
28492,eudract_number,2008-005276-27
28492,open,Yes
28492,single_blind,No
28492,double_blind,No
28492,randomised,Yes
28492,crossover,No
28492,parallel_group,Yes
28492,arms,2+
28492,controlled,Yes
28493,eudract_number,2008-005276-27
28493,open,Yes
28493,single_blind,No
28493,double_blind,No
28493,randomised,Yes
28493,crossover,No
28493,parallel_group,Yes
28493,arms,2+
28493,controlled,Yes
28494,eudract_number,2008-005276-27
28494,open,Yes
28494,single_blind,No
28494,double_blind,No
28494,randomised,Yes
28494,crossover,No
28494,parallel_group,Yes
28494,arms,2+
28494,controlled,Yes
28495,eudract_number,2008-005276-27
28495,open,Yes
28495,single_blind,No
28495,double_blind,No
28495,randomised,Yes
28495,crossover,No
28495,parallel_group,Yes
28495,arms,2+
28495,controlled,Yes
28496,eudract_number,2008-005276-27
28496,open,Yes
28496,single_blind,No
28496,double_blind,No
28496,randomised,Yes
28496,crossover,No
28496,parallel_group,Yes
28496,arms,2+
28496,controlled,Yes
28497,eudract_number,2008-005276-27
28497,open,Yes
28497,single_blind,No
28497,double_blind,No
28497,randomised,Yes
28497,crossover,No
28497,parallel_group,Yes
28497,arms,2+
28497,controlled,Yes
28498,eudract_number,2008-005276-27
28498,open,Yes
28498,single_blind,No
28498,double_blind,No
28498,randomised,Yes
28498,crossover,No
28498,parallel_group,Yes
28498,arms,2+
28498,controlled,Yes
59048,eudract_number,2013-001323-38
59048,open,Yes
59048,single_blind,No
59048,double_blind,No
59048,randomised,Yes
59048,crossover,No
59048,parallel_group,Yes
59048,arms,2+
59048,controlled,Yes
59049,eudract_number,2013-001323-38
59049,open,Yes
59049,single_blind,No
59049,double_blind,No
59049,randomised,Yes
59049,crossover,No
59049,parallel_group,Yes
59049,arms,2+
59049,controlled,Yes
59050,eudract_number,2013-001323-38
59050,open,Yes
59050,single_blind,No
59050,double_blind,No
59050,randomised,Yes
59050,crossover,No
59050,parallel_group,Yes
59050,arms,2+
59050,controlled,Yes
7018,eudract_number,2005-003440-66
7018,open,No
7018,single_blind,No
7018,double_blind,Yes
7018,randomised,Yes
7018,crossover,No
7018,parallel_group,Yes
7018,arms,2+
7018,controlled,Yes
7019,eudract_number,2005-003440-66
7019,open,No
7019,single_blind,No
7019,double_blind,Yes
7019,randomised,Yes
7019,crossover,No
7019,parallel_group,Yes
7019,arms,2+
7019,controlled,Yes
7020,eudract_number,2005-003440-66
7020,open,No
7020,single_blind,No
7020,double_blind,Yes
7020,randomised,Yes
7020,crossover,No
7020,parallel_group,Yes
7020,arms,2+
7020,controlled,Yes
7021,eudract_number,2005-003440-66
7021,open,No
7021,single_blind,No
7021,double_blind,Yes
7021,randomised,Yes
7021,crossover,No
7021,parallel_group,Yes
7021,arms,2+
7021,controlled,Yes
7022,eudract_number,2005-003440-66
7022,open,No
7022,single_blind,No
7022,double_blind,Yes
7022,randomised,Yes
7022,crossover,No
7022,parallel_group,Yes
7022,arms,2+
7022,controlled,Yes
7023,eudract_number,2005-003440-66
7023,open,No
7023,single_blind,No
7023,double_blind,Yes
7023,randomised,Yes
7023,crossover,No
7023,parallel_group,Yes
7023,arms,2+
7023,controlled,Yes
7024,eudract_number,2005-003440-66
7024,open,No
7024,single_blind,No
7024,double_blind,Yes
7024,randomised,Yes
7024,crossover,No
7024,parallel_group,Yes
7024,arms,2+
7024,controlled,Yes
7025,eudract_number,2005-003440-66
7025,open,No
7025,single_blind,No
7025,double_blind,Yes
7025,randomised,Yes
7025,crossover,No
7025,parallel_group,Yes
7025,arms,2+
7025,controlled,Yes
7026,eudract_number,2005-003440-66
7026,open,No
7026,single_blind,No
7026,double_blind,Yes
7026,randomised,Yes
7026,crossover,No
7026,parallel_group,Yes
7026,arms,2+
7026,controlled,Yes
7027,eudract_number,2005-003440-66
7027,open,No
7027,single_blind,No
7027,double_blind,Yes
7027,randomised,Yes
7027,crossover,No
7027,parallel_group,Yes
7027,arms,2+
7027,controlled,Yes
7028,eudract_number,2005-003440-66
7028,open,No
7028,single_blind,No
7028,double_blind,Yes
7028,randomised,Yes
7028,crossover,No
7028,parallel_group,Yes
7028,arms,2+
7028,controlled,Yes
58077,eudract_number,2013-000516-25
58077,open,Yes
58077,single_blind,No
58077,double_blind,No
58077,randomised,No
58077,crossover,No
58077,parallel_group,No
58077,arms,1
58077,controlled,No
58078,eudract_number,2013-000516-25
58078,open,Yes
58078,single_blind,No
58078,double_blind,No
58078,randomised,No
58078,crossover,No
58078,parallel_group,No
58078,arms,1
58078,controlled,No
58079,eudract_number,2013-000516-25
58079,open,Yes
58079,single_blind,No
58079,double_blind,No
58079,randomised,No
58079,crossover,No
58079,parallel_group,No
58079,arms,1
58079,controlled,No
58080,eudract_number,2013-000516-25
58080,open,Yes
58080,single_blind,No
58080,double_blind,No
58080,randomised,No
58080,crossover,No
58080,parallel_group,No
58080,arms,1
58080,controlled,No
58081,eudract_number,2013-000516-25
58081,open,Yes
58081,single_blind,No
58081,double_blind,No
58081,randomised,No
58081,crossover,No
58081,parallel_group,No
58081,arms,1
58081,controlled,No
58082,eudract_number,2013-000516-25
58082,open,Yes
58082,single_blind,No
58082,double_blind,No
58082,randomised,No
58082,crossover,No
58082,parallel_group,No
58082,arms,1
58082,controlled,No
58083,eudract_number,2013-000516-25
58083,open,Yes
58083,single_blind,No
58083,double_blind,No
58083,randomised,No
58083,crossover,No
58083,parallel_group,No
58083,arms,1
58083,controlled,No
54136,eudract_number,2012-002808-41
54136,open,Yes
54136,single_blind,No
54136,double_blind,No
54136,randomised,No
54136,crossover,No
54136,parallel_group,No
54136,arms,1
54136,controlled,No
54137,eudract_number,2012-002808-41
54137,open,Yes
54137,single_blind,No
54137,double_blind,No
54137,randomised,No
54137,crossover,No
54137,parallel_group,No
54137,arms,1
54137,controlled,No
54138,eudract_number,2012-002808-41
54138,open,Yes
54138,single_blind,No
54138,double_blind,No
54138,randomised,No
54138,crossover,No
54138,parallel_group,No
54138,arms,1
54138,controlled,No
54139,eudract_number,2012-002808-41
54139,open,Yes
54139,single_blind,No
54139,double_blind,No
54139,randomised,No
54139,crossover,No
54139,parallel_group,No
54139,arms,1
54139,controlled,No
54140,eudract_number,2012-002808-41
54140,open,Yes
54140,single_blind,No
54140,double_blind,No
54140,randomised,No
54140,crossover,No
54140,parallel_group,No
54140,arms,1
54140,controlled,No
54141,eudract_number,2012-002808-41
54141,open,Yes
54141,single_blind,No
54141,double_blind,No
54141,randomised,No
54141,crossover,No
54141,parallel_group,No
54141,arms,1
54141,controlled,No
54142,eudract_number,2012-002808-41
54142,open,Yes
54142,single_blind,No
54142,double_blind,No
54142,randomised,No
54142,crossover,No
54142,parallel_group,No
54142,arms,1
54142,controlled,No
54143,eudract_number,2012-002808-41
54143,open,Yes
54143,single_blind,No
54143,double_blind,No
54143,randomised,No
54143,crossover,No
54143,parallel_group,No
54143,arms,1
54143,controlled,No
54144,eudract_number,2012-002808-41
54144,open,Yes
54144,single_blind,No
54144,double_blind,No
54144,randomised,No
54144,crossover,No
54144,parallel_group,No
54144,arms,1
54144,controlled,No
54145,eudract_number,2012-002808-41
54145,open,Yes
54145,single_blind,No
54145,double_blind,No
54145,randomised,No
54145,crossover,No
54145,parallel_group,No
54145,arms,1
54145,controlled,No
25359,eudract_number,2008-001451-21
25359,open,Yes
25359,single_blind,No
25359,double_blind,No
25359,randomised,Yes
25359,crossover,No
25359,parallel_group,Yes
25359,arms,2+
25359,controlled,Yes
25360,eudract_number,2008-001451-21
25360,open,Yes
25360,single_blind,No
25360,double_blind,No
25360,randomised,Yes
25360,crossover,No
25360,parallel_group,Yes
25360,arms,2+
25360,controlled,Yes
25361,eudract_number,2008-001451-21
25361,open,Yes
25361,single_blind,No
25361,double_blind,No
25361,randomised,Yes
25361,crossover,No
25361,parallel_group,Yes
25361,arms,2+
25361,controlled,Yes
25362,eudract_number,2008-001451-21
25362,open,Yes
25362,single_blind,No
25362,double_blind,No
25362,randomised,Yes
25362,crossover,No
25362,parallel_group,Yes
25362,arms,2+
25362,controlled,Yes
25363,eudract_number,2008-001451-21
25363,open,Yes
25363,single_blind,No
25363,double_blind,No
25363,randomised,Yes
25363,crossover,No
25363,parallel_group,Yes
25363,arms,2+
25363,controlled,Yes
25364,eudract_number,2008-001451-21
25364,open,Yes
25364,single_blind,No
25364,double_blind,No
25364,randomised,Yes
25364,crossover,No
25364,parallel_group,Yes
25364,arms,2+
25364,controlled,Yes
25365,eudract_number,2008-001451-21
25365,open,Yes
25365,single_blind,No
25365,double_blind,No
25365,randomised,Yes
25365,crossover,No
25365,parallel_group,Yes
25365,arms,2+
25365,controlled,Yes
25366,eudract_number,2008-001451-21
25366,open,Yes
25366,single_blind,No
25366,double_blind,No
25366,randomised,Yes
25366,crossover,No
25366,parallel_group,Yes
25366,arms,2+
25366,controlled,Yes
25367,eudract_number,2008-001451-21
25367,open,Yes
25367,single_blind,No
25367,double_blind,No
25367,randomised,Yes
25367,crossover,No
25367,parallel_group,Yes
25367,arms,2+
25367,controlled,Yes
25368,eudract_number,2008-001451-21
25368,open,Yes
25368,single_blind,No
25368,double_blind,No
25368,randomised,Yes
25368,crossover,No
25368,parallel_group,Yes
25368,arms,2+
25368,controlled,Yes
25369,eudract_number,2008-001451-21
25369,open,Yes
25369,single_blind,No
25369,double_blind,No
25369,randomised,Yes
25369,crossover,No
25369,parallel_group,Yes
25369,arms,2+
25369,controlled,Yes
18354,eudract_number,2007-001478-10
18354,open,Yes
18354,single_blind,No
18354,double_blind,No
18354,randomised,Yes
18354,crossover,No
18354,parallel_group,Yes
18354,arms,2+
18354,controlled,Yes
18355,eudract_number,2007-001478-10
18355,open,Yes
18355,single_blind,No
18355,double_blind,No
18355,randomised,Yes
18355,crossover,No
18355,parallel_group,Yes
18355,arms,2+
18355,controlled,Yes
18356,eudract_number,2007-001478-10
18356,open,Yes
18356,single_blind,No
18356,double_blind,No
18356,randomised,Yes
18356,crossover,No
18356,parallel_group,Yes
18356,arms,2+
18356,controlled,Yes
18357,eudract_number,2007-001478-10
18357,open,Yes
18357,single_blind,No
18357,double_blind,No
18357,randomised,Yes
18357,crossover,No
18357,parallel_group,Yes
18357,arms,2+
18357,controlled,Yes
50689,eudract_number,2011-006041-14
50689,open,No
50689,single_blind,No
50689,double_blind,Yes
50689,randomised,Yes
50689,crossover,No
50689,parallel_group,Yes
50689,arms,2+
50689,controlled,Yes
46759,eudract_number,2011-002159-32
46759,open,No
46759,single_blind,No
46759,double_blind,Yes
46759,randomised,Yes
46759,crossover,No
46759,parallel_group,Yes
46759,arms,2+
46759,controlled,Yes
46760,eudract_number,2011-002159-32
46760,open,No
46760,single_blind,No
46760,double_blind,Yes
46760,randomised,Yes
46760,crossover,No
46760,parallel_group,Yes
46760,arms,2+
46760,controlled,Yes
46761,eudract_number,2011-002159-32
46761,open,No
46761,single_blind,No
46761,double_blind,Yes
46761,randomised,Yes
46761,crossover,No
46761,parallel_group,Yes
46761,arms,2+
46761,controlled,Yes
46762,eudract_number,2011-002159-32
46762,open,No
46762,single_blind,No
46762,double_blind,Yes
46762,randomised,Yes
46762,crossover,No
46762,parallel_group,Yes
46762,arms,2+
46762,controlled,Yes
46763,eudract_number,2011-002159-32
46763,open,No
46763,single_blind,No
46763,double_blind,Yes
46763,randomised,Yes
46763,crossover,No
46763,parallel_group,Yes
46763,arms,2+
46763,controlled,Yes
46764,eudract_number,2011-002159-32
46764,open,No
46764,single_blind,No
46764,double_blind,Yes
46764,randomised,Yes
46764,crossover,No
46764,parallel_group,Yes
46764,arms,2+
46764,controlled,Yes
46765,eudract_number,2011-002159-32
46765,open,No
46765,single_blind,No
46765,double_blind,Yes
46765,randomised,Yes
46765,crossover,No
46765,parallel_group,Yes
46765,arms,2+
46765,controlled,Yes
62503,eudract_number,2013-004187-56
62503,open,Yes
62503,single_blind,No
62503,double_blind,No
62503,randomised,Yes
62503,crossover,No
62503,parallel_group,Yes
62503,arms,2+
62503,controlled,Yes
68833,eudract_number,2014-004697-41
68833,open,Yes
68833,single_blind,No
68833,double_blind,No
68833,randomised,No
68833,crossover,No
68833,parallel_group,No
68833,arms,1
68833,controlled,No
68834,eudract_number,2014-004697-41
68834,open,Yes
68834,single_blind,No
68834,double_blind,No
68834,randomised,No
68834,crossover,No
68834,parallel_group,No
68834,arms,1
68834,controlled,No
68835,eudract_number,2014-004697-41
68835,open,Yes
68835,single_blind,No
68835,double_blind,No
68835,randomised,No
68835,crossover,No
68835,parallel_group,No
68835,arms,1
68835,controlled,No
68836,eudract_number,2014-004697-41
68836,open,Yes
68836,single_blind,No
68836,double_blind,No
68836,randomised,No
68836,crossover,No
68836,parallel_group,No
68836,arms,1
68836,controlled,No
68837,eudract_number,2014-004697-41
68837,open,Yes
68837,single_blind,No
68837,double_blind,No
68837,randomised,No
68837,crossover,No
68837,parallel_group,No
68837,arms,1
68837,controlled,No
68838,eudract_number,2014-004697-41
68838,open,Yes
68838,single_blind,No
68838,double_blind,No
68838,randomised,No
68838,crossover,No
68838,parallel_group,No
68838,arms,1
68838,controlled,No
68839,eudract_number,2014-004697-41
68839,open,Yes
68839,single_blind,No
68839,double_blind,No
68839,randomised,No
68839,crossover,No
68839,parallel_group,No
68839,arms,1
68839,controlled,No
68840,eudract_number,2014-004697-41
68840,open,Yes
68840,single_blind,No
68840,double_blind,No
68840,randomised,No
68840,crossover,No
68840,parallel_group,No
68840,arms,1
68840,controlled,No
23926,eudract_number,2007-007847-28
23926,open,Yes
23926,single_blind,No
23926,double_blind,No
23926,randomised,Yes
23926,crossover,No
23926,parallel_group,Yes
23926,arms,2+
23926,controlled,Yes
63229,eudract_number,2013-004879-13
63229,open,Yes
63229,single_blind,No
63229,double_blind,No
63229,randomised,Yes
63229,crossover,No
63229,parallel_group,Yes
63229,arms,2+
63229,controlled,Yes
74364,eudract_number,2015-003943-20
74364,open,No
74364,single_blind,No
74364,double_blind,Yes
74364,randomised,Yes
74364,crossover,No
74364,parallel_group,Yes
74364,arms,2+
74364,controlled,Yes
74365,eudract_number,2015-003943-20
74365,open,No
74365,single_blind,No
74365,double_blind,Yes
74365,randomised,Yes
74365,crossover,No
74365,parallel_group,Yes
74365,arms,2+
74365,controlled,Yes
74366,eudract_number,2015-003943-20
74366,open,No
74366,single_blind,No
74366,double_blind,Yes
74366,randomised,Yes
74366,crossover,No
74366,parallel_group,Yes
74366,arms,2+
74366,controlled,Yes
44888,eudract_number,2011-000440-22
44888,open,Yes
44888,single_blind,No
44888,double_blind,No
44888,randomised,No
44888,crossover,No
44888,parallel_group,No
44888,arms,1
44888,controlled,No
44889,eudract_number,2011-000440-22
44889,open,Yes
44889,single_blind,No
